#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
2684000,-82579.71305330598,296.5804337692223,0.9768168585937554
2685000,-82639.02200698259,301.00330007069465,0.9806767372214237
2686000,-83310.27031103143,297.5860016387569,0.9960766498107354
2687000,-82566.15988120559,297.4589850308961,0.976235957721565
2688000,-82985.53611444723,298.38674110963956,0.9841971795992981
2689000,-83196.21894105512,294.08993509069927,0.9931603403909811
2690000,-83140.47340183886,304.7690795915861,0.9947700701498569
2691000,-83084.61026607128,308.1314306071765,0.9857028846031266
2692000,-82947.07763538061,302.3432941875225,0.9805792176613127
2693000,-82969.71304503287,298.811014472859,0.9831783019106944
2694000,-83677.8404978204,297.6880962576365,0.9868334947798955
2695000,-83562.50607186975,295.7127373391945,0.9838634692050717
2696000,-83008.92099323473,295.4619532247055,0.9829809224420184
2697000,-83166.88128777687,300.5790796481603,0.9890748514277741
2698000,-83211.9432270109,291.1709586911851,0.984576425069006
2699000,-83947.50123185996,295.35894968182714,1.0001652721403556
2700000,-82673.58625682525,299.7203406606817,0.9726024170669223
2701000,-82768.78577299969,299.5147135119744,0.9815769264048114
2702000,-83483.79222406709,297.6848179148186,0.9902517297757824
2703000,-83053.90265296819,295.5532645588299,0.9897699786962013
2704000,-83712.02099116542,299.66569648520556,0.9822891926915065
2705000,-83234.15490681696,298.880061960995,0.9796381142086219
2706000,-83686.966790042,293.85637128879745,0.9853476272871706
2707000,-83263.64829399192,301.85898568638527,0.9831901301624683
2708000,-82992.09240454505,300.83310488133634,0.9844551896442469
2709000,-82840.25495539297,301.69092592871317,0.9723414198633533
2710000,-83080.07122607366,298.0649208806534,0.9801836758858029
2711000,-83564.25583299826,299.7466655442045,0.990614995327101
2712000,-83039.40660483541,301.1929454093733,0.9843665899773417
2713000,-83023.85354937147,306.74698779581456,0.9794459515917788
2714000,-83139.81113610946,303.8578345720081,0.9907592889447082
2715000,-83101.17317921814,302.2893682517009,0.9867227382284467
2716000,-82885.72981344495,294.78894162050585,0.9675348162159232
2717000,-83111.8629344193,302.1258588420137,0.9801117658599225
2718000,-83294.50548230845,295.8812191583493,0.9871673932904541
2719000,-83214.1389071581,300.1027987507673,0.9751939147472507
2720000,-83180.52309773327,299.51084664492936,0.9830309032909075
2721000,-83019.51992296206,305.16662446540863,0.9816645680194356
2722000,-82995.32055491023,304.47399405962767,0.9852913685934548
2723000,-82862.28906110581,301.6152057011385,0.9893378105420425
2724000,-83006.18207547185,305.8079109709978,0.986655720203885
2725000,-83044.1918515942,298.62685438701635,0.9766985904572375
2726000,-82998.4056011585,305.10427894941824,0.984397851997383
2727000,-83161.91809866985,293.9904389206883,0.9886961890098555
2728000,-83196.0536133832,295.91235911848116,0.9890589876067645
2729000,-83064.66551427153,299.2205036969437,0.9738076694460883
2730000,-83627.52266302332,296.59218848824946,0.9814248399335457
2731000,-83258.47129971773,294.543111347232,0.9873377989567368
2732000,-83066.65606496471,303.80225221981976,0.9775379136117606
2733000,-82414.1028647938,297.8469755124516,0.9677853060493619
2734000,-82975.6736938433,296.6188533154147,0.9740744574598496
2735000,-82328.28911253111,299.88664681017224,0.9758609307835898
2736000,-82942.37035541597,301.56820650397094,0.977699408096832
2737000,-82993.21438767295,299.1116786370544,0.9828526363374263
2738000,-83547.85924472922,298.0313211999592,0.9911533987671118
2739000,-83190.31808043836,306.29778070515897,0.9848984999526252
2740000,-83034.3560738606,304.3040464928762,0.9929764598664359
2741000,-83291.8004487746,291.57976254629443,0.9822605604663399
2742000,-83352.25763494975,302.8175495603459,0.9816628062556377
2743000,-83184.758961763,296.74711766043384,0.9855337122299229
2744000,-83425.50438621867,302.61705096685495,0.9866418176124148
2745000,-82819.23805404815,291.4331477627996,0.9770667689015553
2746000,-83462.97892113135,299.7751375536541,0.9806269849093998
2747000,-83311.99631072907,299.90852751635487,0.9853169439197313
2748000,-83116.00548904535,300.47205468248865,0.9716807325678534
2749000,-82851.28312610654,301.2246262210484,0.9752825461569873
2750000,-82938.66951619915,301.55492422339995,0.9879447657576154
2751000,-82907.54426575114,301.563538252998,0.9754368682416974
2752000,-83131.36783377622,301.710751576415,0.9846140023125182
2753000,-83263.61793957971,303.41133580837175,0.9873709520859213
2754000,-82952.10109450022,303.7803305294648,0.9898364963218532
2755000,-82833.00269775762,298.98015043716975,0.9864477679448326
2756000,-83261.89711008599,298.2326654509981,0.9802793036258906
2757000,-82573.3737401868,297.6416513105165,0.9760364645919518
2758000,-82583.60939964297,302.2278075193858,0.9895768985410309
2759000,-82756.97341336089,301.9525076659227,0.9806976230613217
2760000,-83304.5294903731,305.80026487363483,0.9841339297809699
2761000,-82746.66076990776,298.2890656324257,0.9790016013027915
2762000,-83070.62317840115,309.66167381223977,0.9778588341546407
2763000,-82880.74278370442,300.200488437713,0.9875251892527374
2764000,-82732.10319964879,298.2122364771548,0.9884022634908222
2765000,-83140.89287020243,299.5382026080394,0.989749182281942
2766000,-82873.01827854104,296.74332650374765,0.9817648471888238
2767000,-82888.34668252384,293.9265331881844,0.9748527552261639
2768000,-83359.89001163392,298.1525635879404,0.9742433894061143
2769000,-82891.90206894983,298.8336128241695,0.9712823270013111
2770000,-83439.16193685005,302.84748066448367,0.9790565788666722
2771000,-83018.00853844697,300.5936123524518,0.9877523195264692
2772000,-82723.3582922254,297.03873584637114,0.9765371206487629
2773000,-83143.22768367582,305.6845576431522,0.9874301899571003
2774000,-82773.53795594984,300.91538803593573,0.9768746146341245
2775000,-83173.678065882,301.77848392598787,0.9831203619373708
2776000,-83019.0933825873,299.97558395820533,0.9818021277562824
2777000,-83396.38818480703,301.0679110413429,0.9894978451309016
2778000,-82864.98795860424,305.3565200984313,0.986574012183426
2779000,-83064.91747411684,304.39000633464616,0.9870941452460826
2780000,-82540.16328827571,303.3149007476336,0.9888544753949267
2781000,-82535.71131289052,302.3197654854262,0.9787328760982068
2782000,-82816.0512557865,296.97290128221823,0.9796510809020765
2783000,-83395.77638390625,296.7048285054952,0.9782079874715548
2784000,-82830.89547350514,305.2710099671523,0.9783347352934282
2785000,-82764.19091994734,300.86151013958187,0.9933824873622662
2786000,-83137.06580446335,299.17895530099804,0.9861329208167238
2787000,-83109.64086826798,294.174314935672,0.9827916978203279
2788000,-83399.11441357888,304.59697380481055,0.9794157831459847
2789000,-82360.48536318645,300.7247056569209,0.9822815647811651
2790000,-82621.70629230805,306.006359996321,0.9769600515033313
2791000,-82837.33572629892,295.8563179386866,0.9834578523601282
2792000,-83137.35021038196,294.5236520083875,0.9873841017663884
2793000,-83145.58546835784,302.1929845990697,0.9824679708846495
2794000,-82686.8606657529,296.7087427459277,0.9806924415015199
2795000,-82828.83332873567,299.5533632561182,0.9872657820309465
2796000,-82957.69820034713,303.9363831865003,0.9751332585159235
2797000,-82899.40412730334,303.4293034708467,0.9930129413307026
2798000,-82742.20620819967,296.986026961919,0.9870702616778042
2799000,-83221.54720026703,304.64215735613243,0.989974283627488
2800000,-83168.48194015247,301.28687293857894,0.9871519731292889
2801000,-82909.60223112197,299.54976030810917,0.9773511441555217
2802000,-83351.293334544,302.6905817097321,0.9775813274234936
2803000,-82830.65431711759,296.15959284273305,0.9806995859287877
2804000,-83276.09606833529,293.2280306655763,0.9898436822730416
2805000,-83441.9804571963,296.36109390088956,0.984211446407559
2806000,-82948.64244388504,299.9966655090766,0.9818894576028716
2807000,-83776.81023865903,296.2302023901322,0.99362553848441
2808000,-83612.93581137032,302.3772759295123,0.9906139101285224
2809000,-83003.79230659985,294.62034366353066,0.9825659021691625
2810000,-83081.7067288392,297.96718251520196,0.9834013965346925
2811000,-83052.45509056735,299.3080069858364,0.9816402581776392
2812000,-82839.56357782782,303.6615212774626,0.9743367687885831
2813000,-83064.23799542431,297.1462483700821,0.9797947527796068
2814000,-83136.38815726555,296.0639165875799,0.9860016357170813
2815000,-83008.96471061622,295.9575978891782,0.98923882130763
2816000,-83024.7129111822,291.76272883842614,0.9786088772170712
2817000,-83112.72582121805,297.3656338176126,0.9890311454958535
2818000,-83078.23939014488,302.7723626307874,0.9846544266750401
2819000,-82760.98299954814,301.5639402345337,0.9820962775674312
2820000,-82672.90884787898,304.3530240159466,0.9689050833121442
2821000,-83362.1869499989,299.1628842471208,0.9754858359950345
2822000,-82945.75666735787,304.4518152759779,0.9757225836375986
2823000,-82930.41071714734,304.9646646295939,0.9870976086383161
2824000,-82847.30223605863,297.4482745249702,0.9822259356570547
2825000,-83140.85301504744,302.2414847692472,0.9880619766726179
2826000,-82962.19438067061,299.53829114971774,0.9773002696482994
2827000,-82846.42789171415,302.5487548195634,0.9850429588297165
2828000,-82788.42152846075,299.0523580458834,0.9862628082951711
2829000,-82708.54552079277,303.626017190165,0.9808544329262261
2830000,-82966.42180333869,301.8500681888505,0.9785909003310967
2831000,-83283.4352518146,300.725901923078,0.9844977603576756
2832000,-83533.39462013205,304.9327798246396,0.9818284018159361
2833000,-83109.56230277207,306.7685567496594,0.986244380465007
2834000,-83561.67646185635,298.28211038008556,0.9841531505897113
2835000,-83099.98790028645,297.45236595644263,0.9826855104102612
2836000,-83371.60926354618,305.2848226070906,0.979580097689649
2837000,-82753.81106202165,297.859170567759,0.9840146024118435
2838000,-83367.12002286408,302.9195621117083,0.9842988484290045
2839000,-83258.54130691872,300.7900525020665,0.982761622192562
2840000,-83038.84819553368,305.4356610986828,0.9780524050459698
2841000,-82855.30173409154,297.3991764318011,0.9735958130219214
2842000,-83366.78097585641,300.2221989926805,0.985911062978727
2843000,-83216.0197441394,293.39113956789765,0.9786403808252305
2844000,-82928.95323198562,295.92430386077774,0.9812537104307636
2845000,-83275.74195754156,298.6173603339753,0.9814981759299063
2846000,-83180.82385324565,304.28942808663396,0.9869975547196506
2847000,-83162.26582763792,303.8874278606654,0.9898557684583729
2848000,-82880.41341073893,307.119340104407,0.9874039668849613
2849000,-82741.00713189278,304.06793421511514,0.9866032987146496
2850000,-82983.90842297167,299.3569910340682,0.9853077922804591
2851000,-83193.37464310823,296.87916477269374,0.9930110070136103
2852000,-82892.16587960278,300.13402333699185,0.977975365010849
2853000,-83020.6230621853,293.4688075999992,0.9841943743264026
2854000,-83239.86949697108,299.15991687231366,0.983041228168885
2855000,-83154.93800748448,298.8058086560265,0.9752305775150969
2856000,-83507.76571748639,302.1870741291335,0.9902784229994838
2857000,-83204.66843455622,297.68742523387976,0.9908961075004851
2858000,-82966.0713536492,300.1505433798541,0.9825047943154785
2859000,-83271.36982386763,306.70128519016123,0.9802584412889824
2860000,-83559.3731269929,301.5943517225151,0.9858498901622843
2861000,-83212.70851366495,303.15148944964994,0.9874673214926746
2862000,-83570.31886220194,303.73683619669094,0.9869333627821982
2863000,-83271.85789955407,302.86485084172915,0.9825670195004805
2864000,-82731.97175209085,300.04058313108095,0.980278943084257
2865000,-83097.19249538303,301.49721943558035,0.9815230037282435
2866000,-82780.63535093551,299.11113129949683,0.983161375154729
2867000,-83283.33394384227,303.17034029090917,0.9800716674273409
2868000,-83603.96081292978,295.64417813076057,0.984426641329204
2869000,-83368.48702899076,298.2572168447321,0.995157083800595
2870000,-83093.7334483377,303.24311688281534,0.979630555389503
2871000,-83181.92450250842,304.4298846715979,0.9850488206023399
2872000,-82983.39609379013,297.66809637985904,0.9881698067170569
2873000,-82924.08691321203,300.82729951769613,0.9852837212613362
2874000,-83883.22820908338,302.8806290973868,0.981684646112121
2875000,-83315.21403592516,299.2204177555047,0.981022152788918
2876000,-83924.56384473015,295.6313918211531,0.9920796522459058
2877000,-82891.78853702365,289.66088505323484,0.9823819977855102
2878000,-82982.46558570745,295.3499522409838,0.9811407514348862
2879000,-83448.39957567671,292.93456694032113,0.9905042447074622
2880000,-83494.54150599818,297.3420104793017,0.9864701281225499
2881000,-83444.4577968751,287.6222688057777,0.9865834971222963
2882000,-83628.46741471771,300.4743997072037,0.9906208208617063
2883000,-83222.17326895572,302.69069895508846,0.9872904837906732
2884000,-82936.93881081342,297.1952079751166,0.9769785083697626
2885000,-83365.21240650729,302.58468144030064,0.988150106961201
2886000,-83555.9076760044,301.0041654966531,0.9837788729921514
2887000,-83629.31852143724,296.11562958801414,0.9866958949642161
2888000,-83047.93757380411,295.74397125110676,0.9856306662438762
2889000,-82879.00998090254,302.9152842596401,0.9890972025177541
2890000,-83192.43773473374,310.8256966077499,0.9936228781323683
2891000,-82865.9713171575,303.88161536197936,0.9901409037270433
2892000,-82873.91949580488,303.9247028757212,0.9782740806234496
2893000,-83656.38069192169,304.39660116775667,0.981874972307879
2894000,-82860.5393588068,305.15006653214965,0.9784476071460116
2895000,-83230.25294319197,303.51719193178025,0.9913005452988072
2896000,-83487.58821531851,303.69491864127104,0.9820296966954424
2897000,-82845.5589244914,301.6561712374111,0.9778061396010306
2898000,-82528.03825795883,302.4653476253757,0.9735010792649182
2899000,-83074.11203144863,304.31581399945594,0.9719843953625246
2900000,-82226.0512576041,297.16519792128526,0.9743469761359501
2901000,-82553.7033798807,306.73246078263844,0.9793085180758248
2902000,-82960.02231096191,298.7327417997177,0.9840253941490733
2903000,-82914.91993533168,304.2986693256636,0.9813441861366758
2904000,-82674.02388902096,306.2439959210932,0.9761784177969183
2905000,-83076.25785447046,299.91314793175155,0.9841319517939046
2906000,-83222.63263631932,304.74180571368447,0.9792866489630909
2907000,-82921.0976788142,303.3231628083595,0.9775733101640003
2908000,-83073.54564936442,303.6432684578925,0.9855869624401412
2909000,-83240.00780093746,301.25910277059796,0.9836076999706548
2910000,-82921.8049533267,297.4346179597658,0.9831892899886951
2911000,-82695.2648732228,301.8490511340452,0.9821871253434129
2912000,-83321.89928888716,304.52598090818975,0.9936939861190506
2913000,-83147.38395998307,294.0379959093857,0.9805221635852565
2914000,-83209.75827861205,295.78281290679126,0.9808775683132767
2915000,-83145.79392512195,302.3483557980787,0.984869513431247
2916000,-83018.81414597912,298.6852059899832,0.9820165601418612
2917000,-83264.37003834645,307.3739610060715,0.9745521744380409
2918000,-82959.36416576826,301.98370453708236,0.9882557968045098
